dataset_id,benchmark,suite,scale_factor,threads,query,case,case_name,success_count,timeout_count,oom_count,completion_rate,min_runtime,median_runtime_success,p10_runtime_success,p90_runtime_success,iqr_runtime_success,cv_runtime_success,p90_p50,median_capped_runtime,median_regret,p90_regret,within_10pct_oracle_rate,bad_plan_rate_over_2x,best_seed
job_t1,job,job,,1,20c,1,Baseline,20,0,0,1,2.67,9.48,3.991,19.459,8.3625,0.595736695,2.05263713,9.48,2.5505618,6.28801498,0.05,0.8,0
job_t1,job,job,,1,20c,2,Forward-only,20,0,0,1,1.32,1.865,1.508,2.257,0.29,0.159679852,1.21018767,1.865,0.412878788,0.709848485,0.1,0,1
job_t1,job,job,,1,20c,3,THC,20,0,0,1,1.34,1.9,1.499,2.266,0.2975,0.161588029,1.19263158,1.9,0.417910448,0.691044776,0.1,0,1
job_t1,job,job,,1,20c,4,RPT+,20,0,0,1,1.25,1.655,1.322,1.831,0.245,0.125765801,1.10634441,1.655,0.324,0.4648,0.15,0,1
job_t1,job,job,,1,21a,1,Baseline,20,0,0,1,0.24,0.37,0.26,1.602,0.39,0.820935494,4.32972973,0.37,0.541666667,5.675,0.25,0.25,14
job_t1,job,job,,1,21a,2,Forward-only,20,0,0,1,0.21,0.24,0.23,0.38,0.0525,0.205270449,1.58333333,0.24,0.142857143,0.80952381,0.3,0,4
job_t1,job,job,,1,21a,3,THC,20,0,0,1,0.21,0.24,0.23,0.38,0.0525,0.204237794,1.58333333,0.24,0.142857143,0.80952381,0.3,0,4
job_t1,job,job,,1,21a,4,RPT+,20,0,0,1,0.21,0.24,0.23,0.28,0.025,0.0839489362,1.16666667,0.24,0.142857143,0.333333333,0.4,0,4
job_t1,job,job,,1,21b,1,Baseline,20,0,0,1,0.2,0.32,0.21,0.992,0.2625,0.636005691,3.1,0.32,0.6,3.96,0.25,0.35,14
job_t1,job,job,,1,21b,2,Forward-only,20,0,0,1,0.17,0.24,0.21,0.34,0.0525,0.189497403,1.41666667,0.24,0.411764706,1,0.05,0,11
job_t1,job,job,,1,21b,3,THC,20,0,0,1,0.17,0.24,0.21,0.34,0.0525,0.189066624,1.41666667,0.24,0.411764706,1,0.05,0,11
job_t1,job,job,,1,21b,4,RPT+,20,0,0,1,0.17,0.23,0.209,0.27,0.0125,0.100754467,1.17391304,0.23,0.352941176,0.588235294,0.05,0,11
job_t1,job,job,,1,21c,1,Baseline,20,0,0,1,0.26,0.435,0.26,1.671,0.4775,0.7907574,3.84137931,0.435,0.673076923,5.42692308,0.25,0.3,2
job_t1,job,job,,1,21c,2,Forward-only,20,0,0,1,0.22,0.245,0.239,0.43,0.0425,0.25659649,1.75510204,0.245,0.113636364,0.954545455,0.5,0,4
job_t1,job,job,,1,21c,3,THC,20,0,0,1,0.22,0.245,0.239,0.43,0.0425,0.254505198,1.75510204,0.245,0.113636364,0.954545455,0.5,0,4
job_t1,job,job,,1,21c,4,RPT+,20,0,0,1,0.21,0.24,0.23,0.28,0.02,0.0822422502,1.16666667,0.24,0.142857143,0.333333333,0.25,0,4
job_t1,job,job,,1,22a,1,Baseline,20,0,0,1,0.93,1.79,1.037,2.707,0.7425,0.769391263,1.5122905,1.79,0.924731183,1.91075269,0.1,0.45,10
