dataset_id,benchmark,threads,query,eligible_all_20_seeds_successful,median_winner,strict_monotone_1_gt_2_gt_3_gt_4,forward_sufficient_10pct,backward_essential_10pct,thc_regression_10pct,forward_regression_10pct,full_regression_10pct,all_treatments_regress_10pct,thc_approximates_full_when_backward_essential,case1_median,case2_median,case3_median,case4_median
tpcds_sf50_t1,TPCDS SF50,1,Q47,1,1,0,0,0,0,0,0,0,0,17.45,17.865,17.87,17.825
tpcds_sf50_t1,TPCDS SF50,1,Q48,1,1,0,0,0,0,0,0,0,0,10.5,11.01,11.58,11.07
tpcds_sf50_t1,TPCDS SF50,1,Q49,1,"tie:2,3,4",0,1,0,0,0,0,0,0,7.84,5.23,5.23,5.23
tpcds_sf50_t1,TPCDS SF50,1,Q50,1,4,0,0,1,0,0,0,0,0,23.65,11.16,11.16,8.51
tpcds_sf50_t1,TPCDS SF50,1,Q51,1,4,0,0,0,0,0,0,0,0,27.225,27.695,27.74,26.79
tpcds_sf50_t1,TPCDS SF50,1,Q52,1,"tie:2,3,4",0,1,0,0,0,0,0,0,4.51,2.46,2.46,2.46
tpcds_sf50_t1,TPCDS SF50,1,Q53,1,"tie:2,3",0,1,0,0,0,0,0,0,6.56,3.28,3.28,3.39
tpcds_sf50_t1,TPCDS SF50,1,Q54,0,censored,0,0,0,0,0,0,0,0,,,,
tpcds_sf50_t1,TPCDS SF50,1,Q55,1,4,0,1,0,0,0,0,0,0,4.51,2.56,2.57,2.51
tpcds_sf50_t1,TPCDS SF50,1,Q56,1,4,0,1,0,0,0,0,0,0,5.64,3.8,3.8,3.7
tpcds_sf50_t1,TPCDS SF50,1,Q57,1,1,0,0,0,0,0,0,0,0,4.86,5.02,5.01,5.02
tpcds_sf50_t1,TPCDS SF50,1,Q58,1,4,0,0,0,0,0,0,0,0,16.28,16.28,16.275,16.23
tpcds_sf50_t1,TPCDS SF50,1,Q59,1,"tie:1,2",0,0,0,0,0,0,0,0,16.16,16.16,16.215,16.17
tpcds_sf50_t1,TPCDS SF50,1,Q60,1,4,0,1,0,0,0,0,0,0,7.07,4.51,4.51,4.31
tpcds_sf50_t1,TPCDS SF50,1,Q61,1,4,0,1,0,0,0,0,0,0,10.345,6.15,6.15,6.05
tpcds_sf50_t1,TPCDS SF50,1,Q62,1,1,0,0,0,0,0,0,0,0,3.48,3.58,3.58,3.59
tpcds_sf50_t1,TPCDS SF50,1,Q63,1,"tie:2,3",0,1,0,0,0,0,0,0,6.45,3.28,3.28,3.39
tpcds_sf50_t1,TPCDS SF50,1,Q64,1,4,0,0,1,1,0,0,0,0,46.26,16.91,21.375,10.25
tpcds_sf50_t1,TPCDS SF50,1,Q65,1,1,0,0,0,0,0,0,0,0,15.16,15.375,15.485,16.655
tpcds_sf50_t1,TPCDS SF50,1,Q66,1,2,0,1,0,0,0,0,0,0,4.1,2.31,2.36,2.36
tpcds_sf50_t1,TPCDS SF50,1,Q67,1,1,0,0,0,0,0,0,0,0,76.785,77.3,78.165,78.635
tpcds_sf50_t1,TPCDS SF50,1,Q68,1,4,0,0,0,0,0,0,0,0,11.78,7.48,7.485,6.82
tpcds_sf50_t1,TPCDS SF50,1,Q69,1,4,0,0,1,0,0,0,0,0,5.53,5.53,5.53,2.77
tpcds_sf50_t1,TPCDS SF50,1,Q70,1,4,0,0,1,0,0,0,0,0,17.285,16.06,16.16,13.71
tpcds_sf50_t1,TPCDS SF50,1,Q71,1,4,0,0,1,0,0,0,0,0,6.71,5.95,5.95,3.8
tpcds_sf50_t1,TPCDS SF50,1,Q72,0,censored,0,0,0,0,0,0,0,0,134.76,8.355,8.61,7.535
tpcds_sf50_t1,TPCDS SF50,1,Q73,1,"tie:2,4",0,1,0,0,0,0,0,0,7.475,4.1,4.15,4.1
tpcds_sf50_t1,TPCDS SF50,1,Q74,1,2,0,0,0,0,0,0,0,0,27.825,25.485,25.59,25.495
tpcds_sf50_t1,TPCDS SF50,1,Q75,1,4,1,1,0,0,0,0,0,0,21.965,16.14,16.095,15.74
tpcds_sf50_t1,TPCDS SF50,1,Q76,1,4,0,0,1,0,0,0,0,0,7.99,8.045,8.1,5.845
tpcds_sf50_t1,TPCDS SF50,1,Q77,1,"tie:2,3",0,1,0,0,0,0,0,0,7.38,4.62,4.62,4.82
tpcds_sf50_t1,TPCDS SF50,1,Q78,1,4,0,0,1,0,0,0,0,0,40.955,41.54,44.04,35.66
tpcds_sf50_t1,TPCDS SF50,1,Q79,1,3,0,1,0,0,0,0,0,0,12.49,7.63,7.59,7.84
tpcds_sf50_t1,TPCDS SF50,1,Q80,1,4,0,0,1,0,0,0,0,0,15.41,7.89,7.9,6.05
tpcds_sf50_t1,TPCDS SF50,1,Q81,1,1,0,0,0,0,0,0,0,0,1.18,1.23,1.23,1.28
tpcds_sf50_t1,TPCDS SF50,1,Q82,0,censored,0,0,0,0,0,0,0,0,5.17,2.46,2.46,1.03
tpcds_sf50_t1,TPCDS SF50,1,Q83,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.84,0.52,0.52,0.52
tpcds_sf50_t1,TPCDS SF50,1,Q84,1,4,0,0,1,0,0,0,0,0,1.59,0.82,0.82,0.41
tpcds_sf50_t1,TPCDS SF50,1,Q85,1,1,0,0,0,0,0,0,0,0,3.69,3.9,4,3.9
tpcds_sf50_t1,TPCDS SF50,1,Q86,1,1,0,0,0,0,0,0,0,0,2.36,2.46,2.46,2.46
tpcds_sf50_t1,TPCDS SF50,1,Q87,1,4,0,0,1,0,0,0,0,0,14.53,15.14,15.05,13.43
tpcds_sf50_t1,TPCDS SF50,1,Q88,1,4,0,1,0,0,0,0,0,0,26.99,13,13,12.845
tpcds_sf50_t1,TPCDS SF50,1,Q89,1,2,0,1,0,0,0,0,0,0,7.27,3.8,3.85,3.95
tpcds_sf50_t1,TPCDS SF50,1,Q90,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.25,1.13,1.13,1.13
tpcds_sf50_t1,TPCDS SF50,1,Q91,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.21,0.21,0.21
tpcds_sf50_t1,TPCDS SF50,1,Q92,1,4,0,0,1,0,0,0,0,0,2.1,1.54,1.54,1.03
tpcds_sf50_t1,TPCDS SF50,1,Q93,1,2,0,1,0,1,0,0,0,0,20.895,12.49,14.87,12.5
tpcds_sf50_t1,TPCDS SF50,1,Q94,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.41,1.95,1.95,1.95
tpcds_sf50_t1,TPCDS SF50,1,Q95,1,4,0,0,1,1,0,0,0,0,61.74,60.875,69.055,4.92
tpcds_sf50_t1,TPCDS SF50,1,Q96,1,"tie:2,3,4",0,1,0,0,0,0,0,0,3.59,2.05,2.05,2.05
tpcds_sf50_t1,TPCDS SF50,1,Q97,1,2,0,0,0,0,0,0,0,0,17.515,17.51,17.52,17.935
tpcds_sf50_t1,TPCDS SF50,1,Q98,1,4,0,1,0,0,0,0,0,0,4.2,2.67,2.67,2.57
tpcds_sf50_t1,TPCDS SF50,1,Q99,1,1,0,0,0,0,0,1,0,0,3.38,3.48,3.48,4.61
tpcds_sf100_t1,TPCDS SF100,1,Q01,1,1,0,0,0,1,0,0,0,0,7.075,7.17,9.33,7.18
tpcds_sf100_t1,TPCDS SF100,1,Q02,1,1,0,0,0,0,0,0,0,0,17.18,17.185,17.19,17.19
tpcds_sf100_t1,TPCDS SF100,1,Q03,1,4,1,1,0,0,0,0,0,0,10.855,7.07,6.97,6.925
tpcds_sf100_t1,TPCDS SF100,1,Q04,1,2,0,0,0,0,0,0,0,0,124.98,114.855,121.145,114.96
tpcds_sf100_t1,TPCDS SF100,1,Q05,1,2,0,1,0,1,0,0,0,0,21.82,16.7,21.01,16.715
tpcds_sf100_t1,TPCDS SF100,1,Q06,1,1,0,0,0,0,0,0,0,0,44.32,44.34,47.28,44.51
tpcds_sf100_t1,TPCDS SF100,1,Q07,1,2,0,1,0,0,0,0,0,0,22.785,11.525,11.53,11.53
tpcds_sf100_t1,TPCDS SF100,1,Q08,1,"tie:2,3",0,1,0,0,0,0,0,0,16.53,10.65,10.65,10.85
tpcds_sf100_t1,TPCDS SF100,1,Q09,1,1,0,0,0,0,0,0,0,0,30.895,30.905,30.9,30.915
tpcds_sf100_t1,TPCDS SF100,1,Q10,1,4,0,0,1,0,0,0,0,0,11.825,11.77,11.87,5.79
tpcds_sf100_t1,TPCDS SF100,1,Q11,1,4,0,1,0,0,0,0,0,0,88.015,79.36,82.1,78.005
tpcds_sf100_t1,TPCDS SF100,1,Q12,1,4,0,0,0,0,0,0,0,0,2.46,1.75,1.75,1.64
tpcds_sf100_t1,TPCDS SF100,1,Q13,1,4,0,0,0,0,0,0,0,0,24.585,25.755,25.195,23.875
tpcds_sf100_t1,TPCDS SF100,1,Q14,1,3,0,0,0,0,0,0,0,0,229.975,227.7,225.95,229.385
tpcds_sf100_t1,TPCDS SF100,1,Q15,1,1,0,0,0,0,0,0,0,0,1.33,1.44,1.54,1.44
tpcds_sf100_t1,TPCDS SF100,1,Q16,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.54,1.23,1.23,1.23
tpcds_sf100_t1,TPCDS SF100,1,Q17,1,2,0,0,0,0,0,0,0,0,28.98,11.07,11.32,11.685
tpcds_sf100_t1,TPCDS SF100,1,Q18,1,4,0,1,0,0,0,0,0,0,5.99,3.23,3.23,3.18
tpcds_sf100_t1,TPCDS SF100,1,Q19,1,4,0,1,0,0,0,0,0,0,14.545,7.18,7.18,6.92
tpcds_sf100_t1,TPCDS SF100,1,Q20,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.52,0.52,0.52,0.52
tpcds_sf100_t1,TPCDS SF100,1,Q21,1,"tie:2,3",0,0,0,0,0,0,0,0,1.03,0.62,0.62,0.72
tpcds_sf100_t1,TPCDS SF100,1,Q22,1,1,0,0,0,0,0,0,0,0,39.555,40.025,39.78,40.19
tpcds_sf100_t1,TPCDS SF100,1,Q23,1,1,0,0,0,0,0,0,0,0,146.86,149.63,148.67,149.015
tpcds_sf100_t1,TPCDS SF100,1,Q24,0,censored,0,0,0,0,0,0,0,0,63.77,18.95,19.22,19.47
tpcds_sf100_t1,TPCDS SF100,1,Q25,1,4,0,1,0,0,0,0,0,0,18.595,10.355,10.455,10.1
tpcds_sf100_t1,TPCDS SF100,1,Q26,1,"tie:2,3,4",0,1,0,0,0,0,0,0,3.48,2.05,2.05,2.05
tpcds_sf100_t1,TPCDS SF100,1,Q27,1,4,0,1,0,0,0,0,0,0,44.79,23.855,23.865,23.765
tpcds_sf100_t1,TPCDS SF100,1,Q28,1,1,0,0,0,0,0,0,0,0,32.53,32.645,32.545,32.645
tpcds_sf100_t1,TPCDS SF100,1,Q29,1,3,0,1,0,0,0,0,0,0,26.79,16.14,16.035,16.86
tpcds_sf100_t1,TPCDS SF100,1,Q30,1,4,0,0,0,0,0,0,0,0,1.74,1.85,1.75,1.69
tpcds_sf100_t1,TPCDS SF100,1,Q31,1,4,0,1,0,0,0,0,0,0,19.2,13.68,13.74,13.22
tpcds_sf100_t1,TPCDS SF100,1,Q32,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.46,0.41,0.41,0.41
tpcds_sf100_t1,TPCDS SF100,1,Q33,1,4,0,1,0,0,0,0,0,0,11.58,8.2,8.21,8.1
tpcds_sf100_t1,TPCDS SF100,1,Q34,1,4,0,1,0,0,0,0,0,0,15.66,8.405,8.405,8.3
tpcds_sf100_t1,TPCDS SF100,1,Q35,1,4,0,0,1,0,0,0,0,0,24.965,24.965,27.235,16.54
tpcds_sf100_t1,TPCDS SF100,1,Q36,1,3,0,1,0,0,0,0,0,0,16.385,9.74,9.64,9.945
tpcds_sf100_t1,TPCDS SF100,1,Q37,0,censored,0,0,0,0,0,0,0,0,13.91,3.48,3.49,2.05
tpcds_sf100_t1,TPCDS SF100,1,Q38,1,4,0,0,1,0,0,0,0,0,33.465,34.375,37.17,29.285
tpcds_sf100_t1,TPCDS SF100,1,Q39,1,1,0,0,0,0,0,0,0,0,2.67,2.87,2.87,2.87
tpcds_sf100_t1,TPCDS SF100,1,Q40,1,4,0,0,1,0,0,0,0,0,2.15,1.64,1.74,0.31
tpcds_sf100_t1,TPCDS SF100,1,Q41,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
tpcds_sf100_t1,TPCDS SF100,1,Q42,1,"tie:3,4",0,1,0,0,0,0,0,0,9.015,4.82,4.72,4.72
tpcds_sf100_t1,TPCDS SF100,1,Q43,1,4,1,1,0,0,0,0,0,0,16.68,11.78,11.675,11.62
tpcds_sf100_t1,TPCDS SF100,1,Q44,0,censored,0,0,0,0,0,0,0,0,,,,
tpcds_sf100_t1,TPCDS SF100,1,Q45,1,2,0,1,0,0,0,0,0,0,4.3,2.77,2.87,2.875
tpcds_sf100_t1,TPCDS SF100,1,Q46,1,4,0,1,0,0,0,0,0,0,24.67,13.99,14.04,13.425
tpcds_sf100_t1,TPCDS SF100,1,Q47,1,1,0,0,0,0,0,0,0,0,36.7,37.69,37.59,37.69
tpcds_sf100_t1,TPCDS SF100,1,Q48,1,1,0,0,0,0,0,0,0,0,20.635,21.875,22.64,22.23
tpcds_sf100_t1,TPCDS SF100,1,Q49,1,4,0,1,0,0,0,0,0,0,11.635,10.35,10.35,10.25
tpcds_sf100_t1,TPCDS SF100,1,Q50,1,4,0,0,1,0,0,0,0,0,59.41,21.815,22.685,15.625
tpcds_sf100_t1,TPCDS SF100,1,Q51,1,4,0,0,0,0,0,0,0,0,68.79,69.525,69.83,66.165
tpcds_sf100_t1,TPCDS SF100,1,Q52,1,3,0,1,0,0,0,0,0,0,8.91,4.82,4.77,4.82
tpcds_sf100_t1,TPCDS SF100,1,Q53,1,"tie:2,3",0,1,0,0,0,0,0,0,13.01,6.56,6.56,6.67
tpcds_sf100_t1,TPCDS SF100,1,Q54,0,censored,0,0,0,0,0,0,0,0,,,,
tpcds_sf100_t1,TPCDS SF100,1,Q55,1,"tie:2,3",0,1,0,0,0,0,0,0,8.965,4.87,4.87,4.92
tpcds_sf100_t1,TPCDS SF100,1,Q56,1,4,0,1,0,0,0,0,0,0,11.375,7.49,7.59,7.28
tpcds_sf100_t1,TPCDS SF100,1,Q57,1,1,0,0,0,0,0,0,0,0,11.155,11.515,11.47,11.57
tpcds_sf100_t1,TPCDS SF100,1,Q58,1,1,0,0,0,0,0,0,0,0,34.03,34.145,34.2,34.145
tpcds_sf100_t1,TPCDS SF100,1,Q59,1,1,0,0,0,0,0,0,0,0,33.255,33.4,33.355,33.305
tpcds_sf100_t1,TPCDS SF100,1,Q60,1,2,0,1,0,0,0,0,0,0,14.445,9.225,9.23,9.54
tpcds_sf100_t1,TPCDS SF100,1,Q61,1,4,0,1,0,0,0,0,0,0,22.57,12.45,12.51,12.25
tpcds_sf100_t1,TPCDS SF100,1,Q62,1,1,0,0,0,0,0,0,0,0,7.06,7.27,7.32,7.27
tpcds_sf100_t1,TPCDS SF100,1,Q63,1,2,0,1,0,0,0,0,0,0,12.9,6.51,6.56,6.57
tpcds_sf100_t1,TPCDS SF100,1,Q64,1,4,0,0,1,1,0,0,0,0,113.535,35.195,44.185,21.115
tpcds_sf100_t1,TPCDS SF100,1,Q65,1,4,1,0,0,0,0,0,0,0,49.37,49.155,49.07,46.43
tpcds_sf100_t1,TPCDS SF100,1,Q66,1,3,0,1,0,0,0,0,0,0,7.63,4.205,4.2,4.26
tpcds_sf100_t1,TPCDS SF100,1,Q67,1,1,0,0,0,0,0,0,0,0,193.88,195.825,195.325,202.345
tpcds_sf100_t1,TPCDS SF100,1,Q68,1,4,0,0,1,0,0,0,0,0,22.275,14.755,14.76,13.22
tpcds_sf100_t1,TPCDS SF100,1,Q69,1,4,1,0,1,0,0,0,0,0,11.36,11.26,11.16,5.54
tpcds_sf100_t1,TPCDS SF100,1,Q70,1,4,1,0,1,0,0,0,0,0,34.305,32.21,32.03,27.325
tpcds_sf100_t1,TPCDS SF100,1,Q71,1,4,0,0,1,0,0,0,0,0,13.42,11.88,11.89,7.48
tpcds_sf100_t1,TPCDS SF100,1,Q72,0,censored,0,0,0,0,0,0,0,0,58.33,38.06,35.68,38.025
tpcds_sf100_t1,TPCDS SF100,1,Q73,1,4,0,1,0,0,0,0,0,0,14.69,8.15,8.2,8.1
tpcds_sf100_t1,TPCDS SF100,1,Q74,1,4,0,1,0,0,0,0,0,0,64.34,57.2,60.015,55.755
tpcds_sf100_t1,TPCDS SF100,1,Q75,1,4,1,1,0,0,0,0,0,0,46.035,33.47,33.415,32.68
tpcds_sf100_t1,TPCDS SF100,1,Q76,1,4,0,0,1,0,0,0,0,0,16.39,16.24,16.45,11.89
tpcds_sf100_t1,TPCDS SF100,1,Q77,1,2,0,1,0,0,0,0,0,0,14.65,9.125,9.13,9.33
tpcds_sf100_t1,TPCDS SF100,1,Q78,1,4,0,0,1,0,0,0,0,0,84.085,84.63,91.17,73.205
tpcds_sf100_t1,TPCDS SF100,1,Q79,1,2,0,0,0,0,0,0,0,0,24.365,14.805,14.81,15.735
tpcds_sf100_t1,TPCDS SF100,1,Q80,1,4,0,0,1,0,0,0,0,0,31.235,16.09,16.09,12.205
tpcds_sf100_t1,TPCDS SF100,1,Q81,1,"tie:1,2",0,0,0,0,0,0,0,0,2.46,2.46,2.465,2.62
tpcds_sf100_t1,TPCDS SF100,1,Q82,0,censored,0,0,0,0,0,0,0,0,7.58,8.295,8.14,4.41
tpcds_sf100_t1,TPCDS SF100,1,Q83,1,"tie:2,3",0,0,0,0,0,0,0,0,3.74,1.03,1.03,1.13
tpcds_sf100_t1,TPCDS SF100,1,Q84,1,4,0,0,1,0,0,0,0,0,4.255,1.54,1.54,0.82
tpcds_sf100_t1,TPCDS SF100,1,Q85,1,1,0,0,0,0,0,0,0,0,7.33,7.635,8.15,7.59
tpcds_sf100_t1,TPCDS SF100,1,Q86,1,1,0,0,0,0,0,0,0,0,4.92,5.12,5.13,5.13
tpcds_sf100_t1,TPCDS SF100,1,Q87,1,4,0,0,1,0,0,0,0,0,35.385,36.32,38.905,31.225
tpcds_sf100_t1,TPCDS SF100,1,Q88,1,4,0,1,0,0,0,0,0,0,53.975,25.935,25.99,25.675
tpcds_sf100_t1,TPCDS SF100,1,Q89,1,3,0,1,0,0,0,0,0,0,14.745,7.79,7.74,7.84
tpcds_sf100_t1,TPCDS SF100,1,Q90,1,4,0,1,0,0,0,0,0,0,4.3,1.95,1.95,1.9
tpcds_sf100_t1,TPCDS SF100,1,Q91,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.31,0.31,0.31
tpcds_sf100_t1,TPCDS SF100,1,Q92,1,4,0,0,1,0,0,0,0,0,4.15,3.18,3.18,2.05
tpcds_sf100_t1,TPCDS SF100,1,Q93,1,2,0,1,0,1,0,0,0,0,42.715,28.055,33.31,28.17
tpcds_sf100_t1,TPCDS SF100,1,Q94,1,"tie:3,4",0,1,0,0,0,0,0,0,4.815,3.995,3.9,3.9
tpcds_sf100_t1,TPCDS SF100,1,Q95,1,4,0,0,1,1,0,0,0,0,133.975,133.145,151.86,9.73
tpcds_sf100_t1,TPCDS SF100,1,Q96,1,4,0,1,0,0,0,0,0,0,7.07,4,4,3.95
tpcds_sf100_t1,TPCDS SF100,1,Q97,1,1,0,0,0,0,0,0,0,0,36.25,36.3,36.365,37.355
tpcds_sf100_t1,TPCDS SF100,1,Q98,1,4,0,0,0,0,0,0,0,0,8.3,5.33,5.33,5.03
tpcds_sf100_t1,TPCDS SF100,1,Q99,1,1,0,0,0,0,0,1,0,0,7.37,7.57,7.57,9.925
appian_t8,appian,8,q01,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.62,0.62,0.62,0.62
appian_t8,appian,8,q02,1,1,0,0,0,1,0,0,0,0,2.26,2.36,2.67,2.36
appian_t8,appian,8,q03,1,"tie:2,4",0,0,0,1,0,0,0,0,1.23,1.13,1.44,1.13
appian_t8,appian,8,q04,1,"tie:1,2,4",0,0,0,1,0,0,0,0,4,4,4.72,4
appian_t8,appian,8,q05,1,"tie:1,2,4",0,0,0,0,0,0,0,0,1.03,1.03,1.13,1.03
appian_t8,appian,8,q06,1,"tie:1,2,4",0,0,0,1,0,0,0,0,1.13,1.13,1.85,1.13
appian_t8,appian,8,q07,1,"tie:1,2",0,0,0,1,0,0,0,0,1.34,1.34,1.54,1.44
appian_t8,appian,8,q08,1,"tie:1,2",0,0,0,0,0,0,0,0,4.92,4.92,5.33,4.97
job_t8,job,8,1a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.21,0.11,0.11,0.11
job_t8,job,8,1b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.21,0.11,0.11,0.11
job_t8,job,8,1c,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
job_t8,job,8,1d,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.21,0.11,0.11,0.11
job_t8,job,8,2a,1,4,0,0,1,0,0,0,0,0,0.21,0.21,0.21,0.11
job_t8,job,8,2b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.21,0.11,0.11,0.11
job_t8,job,8,2c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.21,0.11,0.11,0.11
job_t8,job,8,2d,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
job_t8,job,8,3a,1,4,0,0,1,0,0,0,0,0,0.52,0.41,0.41,0.31
job_t8,job,8,3b,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.31,0.31,0.31,0.31
job_t8,job,8,3c,1,4,0,0,1,0,0,0,0,0,0.52,0.41,0.41,0.31
job_t8,job,8,4a,1,4,0,0,1,0,0,0,0,0,0.21,0.21,0.21,0.11
job_t8,job,8,4b,1,4,0,0,1,0,0,0,0,0,0.21,0.21,0.21,0.11
job_t8,job,8,4c,1,4,0,0,1,0,0,0,0,0,0.26,0.21,0.21,0.11
job_t8,job,8,5a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.41,0.11,0.11,0.11
job_t8,job,8,5b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.11,0.11,0.11
job_t8,job,8,5c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.31,0.31,0.31
job_t8,job,8,6a,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
job_t8,job,8,6b,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
job_t8,job,8,6c,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
job_t8,job,8,6d,1,4,0,0,1,0,0,0,0,0,0.31,0.31,0.31,0.21
job_t8,job,8,6e,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
job_t8,job,8,6f,1,"tie:1,2,4",0,0,0,1,0,0,0,0,1.85,1.85,2.46,1.85
job_t8,job,8,7a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.62,0.31,0.31,0.31
job_t8,job,8,7b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.31,0.31,0.31
job_t8,job,8,7c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.03,0.62,0.62,0.62
job_t8,job,8,8a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.21,0.21,0.21
job_t8,job,8,8b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.21,0.21,0.21
job_t8,job,8,8c,1,"tie:2,4",0,0,0,1,0,0,0,0,0.57,0.52,0.62,0.52
job_t8,job,8,8d,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.41,0.41,0.41,0.41
job_t8,job,8,9a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.41,0.31,0.31,0.31
job_t8,job,8,9b,1,4,0,0,1,0,0,0,0,0,0.41,0.26,0.26,0.21
job_t8,job,8,9c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.41,0.31,0.31,0.31
job_t8,job,8,9d,1,4,0,0,1,0,0,0,0,0,0.52,0.52,0.52,0.41
job_t8,job,8,10a,1,4,0,0,1,0,0,0,0,0,0.36,0.31,0.31,0.21
job_t8,job,8,10b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.21,0.21,0.21
job_t8,job,8,10c,1,4,0,0,1,0,0,0,0,0,0.52,0.52,0.52,0.41
job_t8,job,8,11a,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
job_t8,job,8,11b,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
job_t8,job,8,11c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.21,0.11,0.11,0.11
job_t8,job,8,11d,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.21,0.11,0.11,0.11
job_t8,job,8,12a,1,4,0,0,1,0,0,0,0,0,0.21,0.21,0.21,0.11
job_t8,job,8,12b,1,4,0,0,1,0,0,0,0,0,0.21,0.21,0.21,0.11
job_t8,job,8,12c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.21,0.21,0.21
job_t8,job,8,13a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.82,0.21,0.21,0.21
job_t8,job,8,13b,1,4,0,0,1,0,0,0,0,0,0.31,0.21,0.21,0.11
job_t8,job,8,13c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.11,0.11,0.11
job_t8,job,8,13d,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.77,0.41,0.41,0.41
job_t8,job,8,14a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.11,0.11,0.11
job_t8,job,8,14b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.41,0.11,0.11,0.11
job_t8,job,8,14c,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.21,0.21,0.21
job_t8,job,8,15a,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.41,0.31,0.31,0.31
job_t8,job,8,15b,1,"tie:2,4",0,1,0,1,0,0,0,0,0.41,0.21,0.26,0.21
job_t8,job,8,15c,1,4,0,0,1,0,0,0,0,0,0.41,0.31,0.31,0.21
job_t8,job,8,15d,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.31,0.21,0.21,0.21
job_t8,job,8,16a,1,4,0,0,1,0,0,0,0,0,0.975,0.31,0.31,0.21
job_t8,job,8,16b,1,4,0,0,0,1,0,0,0,0,22.18,0.875,1.03,0.82
job_t8,job,8,16c,1,"tie:2,4",0,1,0,0,0,0,0,0,3.075,0.52,0.57,0.52
job_t8,job,8,16d,1,4,0,0,1,0,0,0,0,0,2.77,0.52,0.52,0.465
job_t8,job,8,17a,1,"tie:2,4",0,1,0,1,0,0,0,0,3.64,0.41,0.52,0.41
job_t8,job,8,17b,1,2,0,0,0,1,0,0,0,0,2,0.31,0.36,0.41
job_t8,job,8,17c,1,4,0,0,1,0,0,0,0,0,1.745,0.31,0.31,0.21
job_t8,job,8,17d,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.155,0.31,0.31,0.31
job_t8,job,8,17e,1,4,0,0,1,1,0,0,0,0,16.595,0.72,0.82,0.62
job_t8,job,8,17f,1,"tie:2,3,4",0,1,0,0,0,0,0,0,4.715,0.52,0.52,0.52
job_t8,job,8,18a,1,"tie:3,4",0,0,1,0,0,0,0,1,0.465,0.36,0.31,0.31
job_t8,job,8,18b,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.31,0.31,0.31
job_t8,job,8,18c,1,4,0,0,1,1,0,0,0,0,0.72,0.465,0.52,0.41
