dataset_id,benchmark,threads,query,baseline_best_seed,case1_runtime_on_baseline_best_seed,case2_runtime_on_baseline_best_seed,case3_runtime_on_baseline_best_seed,case4_runtime_on_baseline_best_seed,case1_status_on_baseline_best_seed,case2_status_on_baseline_best_seed,case3_status_on_baseline_best_seed,case4_status_on_baseline_best_seed,case2_speedup_vs_baseline_on_anchor,case3_speedup_vs_baseline_on_anchor,case4_speedup_vs_baseline_on_anchor,case1_own_best_runtime,case2_own_best_runtime,case3_own_best_runtime,case4_own_best_runtime,case1_own_best_seed,case2_own_best_seed,case3_own_best_seed,case4_own_best_seed
tpcds_sf50_t8,TPCDS SF50,8,Q06,6,2.26,2.36,2.36,2.36,success,success,success,success,0.957627119,0.957627119,0.957627119,2.26,2.26,2.26,2.26,6,4,13,1
tpcds_sf50_t8,TPCDS SF50,8,Q07,1,1.44,1.23,1.23,1.23,success,success,success,success,1.17073171,1.17073171,1.17073171,1.44,1.13,1.13,1.13,1,2,2,4
tpcds_sf50_t8,TPCDS SF50,8,Q08,0,1.64,1.23,1.33,1.23,success,success,success,success,1.33333333,1.23308271,1.33333333,1.64,1.23,1.23,1.23,0,0,1,0
tpcds_sf50_t8,TPCDS SF50,8,Q09,2,2.15,2.15,2.15,2.15,success,success,success,success,1,1,1,2.15,2.15,2.15,2.15,2,1,2,0
tpcds_sf50_t8,TPCDS SF50,8,Q10,0,1.03,1.03,1.03,0.62,success,success,success,success,1,1,1.66129032,1.03,1.03,1.03,0.62,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q11,0,6.15,5.84,5.85,5.95,success,success,success,success,1.05308219,1.05128205,1.03361345,6.15,5.84,5.85,5.85,0,0,0,2
tpcds_sf50_t8,TPCDS SF50,8,Q12,0,0.31,0.31,0.31,0.31,success,success,success,success,1,1,1,0.31,0.31,0.31,0.31,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q13,0,1.75,1.85,1.85,2.16,success,success,success,success,0.945945946,0.945945946,0.810185185,1.75,1.85,1.85,2.16,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q14,10,16.4,16.6,16.6,17.01,success,success,success,success,0.987951807,0.987951807,0.964138742,16.4,16.49,16.41,16.81,10,16,12,19
tpcds_sf50_t8,TPCDS SF50,8,Q15,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q16,1,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,1,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q17,11,1.33,1.03,1.03,1.13,success,success,success,success,1.29126214,1.29126214,1.17699115,1.33,1.03,1.03,1.13,11,1,1,1
tpcds_sf50_t8,TPCDS SF50,8,Q18,4,0.52,0.41,0.41,0.41,success,success,success,success,1.26829268,1.26829268,1.26829268,0.52,0.41,0.41,0.41,4,1,1,1
tpcds_sf50_t8,TPCDS SF50,8,Q19,2,1.03,0.82,0.82,0.82,success,success,success,success,1.25609756,1.25609756,1.25609756,1.03,0.82,0.82,0.72,2,0,0,5
tpcds_sf50_t8,TPCDS SF50,8,Q20,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q21,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q22,4,2.36,2.36,2.47,2.46,success,success,success,success,1,0.955465587,0.959349593,2.36,2.36,2.36,2.36,4,0,0,2
tpcds_sf50_t8,TPCDS SF50,8,Q23,4,10.76,11.08,11.18,10.97,success,success,success,success,0.971119134,0.962432916,0.980856882,10.76,10.97,10.98,10.88,4,9,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q24,18,2.05,1.64,1.75,1.85,success,success,success,success,1.25,1.17142857,1.10810811,2.05,1.13,1.03,1.13,18,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q25,1,1.23,1.03,1.03,1.03,success,success,success,success,1.19417476,1.19417476,1.19417476,1.23,1.03,1.03,1.03,1,1,1,1
tpcds_sf50_t8,TPCDS SF50,8,Q26,1,0.31,0.31,0.31,0.31,success,success,success,success,1,1,1,0.31,0.31,0.31,0.31,1,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q27,0,2.77,2.15,2.16,2.16,success,success,success,success,1.28837209,1.28240741,1.28240741,2.77,1.95,1.95,1.95,0,1,1,6
tpcds_sf50_t8,TPCDS SF50,8,Q28,10,2.46,2.57,2.57,2.57,success,success,success,success,0.957198444,0.957198444,0.957198444,2.46,2.56,2.46,2.56,10,0,19,4
tpcds_sf50_t8,TPCDS SF50,8,Q29,11,1.54,1.34,1.34,1.44,success,success,success,success,1.14925373,1.14925373,1.06944444,1.54,1.34,1.34,1.34,11,1,1,3
tpcds_sf50_t8,TPCDS SF50,8,Q30,0,0.31,0.31,0.31,0.31,success,success,success,success,1,1,1,0.31,0.31,0.31,0.31,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q31,0,1.64,1.23,1.23,1.23,success,success,success,success,1.33333333,1.33333333,1.33333333,1.64,1.23,1.23,1.23,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q32,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q33,0,1.13,0.93,0.93,0.93,success,success,success,success,1.21505376,1.21505376,1.21505376,1.13,0.93,0.93,0.93,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q34,0,1.33,0.82,0.82,0.93,success,success,success,success,1.62195122,1.62195122,1.43010753,1.33,0.82,0.82,0.82,0,0,0,7
tpcds_sf50_t8,TPCDS SF50,8,Q35,5,1.64,1.75,1.95,1.34,success,success,success,success,0.937142857,0.841025641,1.2238806,1.64,1.64,1.85,1.34,5,0,17,0
tpcds_sf50_t8,TPCDS SF50,8,Q36,2,1.64,1.13,1.13,1.34,success,success,success,success,1.45132743,1.45132743,1.2238806,1.64,1.13,1.13,1.34,2,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q37,2,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,2,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q38,0,2.05,2.15,2.16,2.05,success,success,success,success,0.953488372,0.949074074,1,2.05,2.15,2.15,2.05,0,0,16,0
tpcds_sf50_t8,TPCDS SF50,8,Q39,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q40,0,0.31,0.31,0.31,0.11,success,success,success,success,1,1,2.81818182,0.31,0.31,0.31,0.11,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q41,0,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q42,9,0.72,0.62,0.62,0.62,success,success,success,success,1.16129032,1.16129032,1.16129032,0.72,0.52,0.52,0.52,9,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q43,0,1.23,0.82,0.82,0.93,success,success,success,success,1.5,1.5,1.32258065,1.23,0.82,0.82,0.92,0,0,0,12
tpcds_sf50_t8,TPCDS SF50,8,Q44,5,37.8,38.22,38.94,38.51,success,success,success,success,0.989010989,0.970724191,0.98156323,37.8,38.01,38.1,38,5,3,19,7
tpcds_sf50_t8,TPCDS SF50,8,Q45,3,0.51,0.31,0.31,0.41,success,success,success,success,1.64516129,1.64516129,1.24390244,0.51,0.31,0.31,0.41,3,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q46,0,1.85,1.34,1.34,1.44,success,success,success,success,1.38059701,1.38059701,1.28472222,1.85,1.34,1.34,1.34,0,0,0,2
tpcds_sf50_t8,TPCDS SF50,8,Q47,12,3.08,3.18,3.18,3.18,success,success,success,success,0.968553459,0.968553459,0.968553459,3.08,3.18,3.18,3.18,12,0,2,0
tpcds_sf50_t8,TPCDS SF50,8,Q48,0,1.54,1.64,1.64,2.05,success,success,success,success,0.93902439,0.93902439,0.751219512,1.54,1.64,1.54,1.95,0,0,4,1
tpcds_sf50_t8,TPCDS SF50,8,Q49,5,1.34,1.03,1.13,1.13,success,success,success,success,1.30097087,1.18584071,1.18584071,1.34,1.03,1.03,1.03,5,5,2,1
tpcds_sf50_t8,TPCDS SF50,8,Q50,8,2.67,1.44,1.44,1.54,success,success,success,success,1.85416667,1.85416667,1.73376623,2.67,1.44,1.44,1.54,8,2,2,2
tpcds_sf50_t8,TPCDS SF50,8,Q51,3,4.61,4.82,4.82,4.62,success,success,success,success,0.956431535,0.956431535,0.997835498,4.61,4.72,4.62,4.51,3,0,7,0
tpcds_sf50_t8,TPCDS SF50,8,Q52,15,0.72,0.62,0.62,0.62,success,success,success,success,1.16129032,1.16129032,1.16129032,0.72,0.52,0.52,0.52,15,2,2,0
tpcds_sf50_t8,TPCDS SF50,8,Q53,0,0.82,0.72,0.72,0.82,success,success,success,success,1.13888889,1.13888889,1,0.82,0.72,0.72,0.72,0,0,0,1
tpcds_sf50_t8,TPCDS SF50,8,Q55,1,0.82,0.62,0.62,0.62,success,success,success,success,1.32258065,1.32258065,1.32258065,0.82,0.52,0.52,0.52,1,4,6,2
tpcds_sf50_t8,TPCDS SF50,8,Q56,8,1.03,0.93,0.82,0.82,success,success,success,success,1.10752688,1.25609756,1.25609756,1.03,0.82,0.82,0.82,8,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q57,0,0.82,0.82,0.82,0.82,success,success,success,success,1,1,1,0.82,0.82,0.82,0.82,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q58,4,2.36,2.46,2.46,2.46,success,success,success,success,0.959349593,0.959349593,0.959349593,2.36,2.46,2.36,2.36,4,0,0,14
tpcds_sf50_t8,TPCDS SF50,8,Q59,0,2.46,2.46,2.46,2.46,success,success,success,success,1,1,1,2.46,2.46,2.46,2.46,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q60,5,1.23,0.93,0.93,0.93,success,success,success,success,1.32258065,1.32258065,1.32258065,1.23,0.93,0.93,0.93,5,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q61,2,1.54,1.13,1.13,1.13,success,success,success,success,1.36283186,1.36283186,1.36283186,1.54,1.13,1.13,1.13,2,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q62,0,0.62,0.62,0.62,0.62,success,success,success,success,1,1,1,0.62,0.62,0.62,0.62,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q63,0,0.82,0.72,0.72,0.82,success,success,success,success,1.13888889,1.13888889,1,0.82,0.72,0.72,0.72,0,0,0,1
tpcds_sf50_t8,TPCDS SF50,8,Q64,6,2.87,2.88,3.49,2.05,success,success,success,success,0.996527778,0.82234957,1.4,2.87,2.05,2.05,1.95,6,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q65,1,3.79,3.9,3.8,3.8,success,success,success,success,0.971794872,0.997368421,0.997368421,3.79,3.69,3.7,3.7,1,4,0,19
tpcds_sf50_t8,TPCDS SF50,8,Q66,0,0.72,0.52,0.52,0.62,success,success,success,success,1.38461538,1.38461538,1.16129032,0.72,0.52,0.52,0.52,0,0,0,1
tpcds_sf50_t8,TPCDS SF50,8,Q67,6,15.49,15.5,15.91,16.22,success,success,success,success,0.999354839,0.973601508,0.954993835,15.49,15.49,15.6,15.7,6,2,18,12
tpcds_sf50_t8,TPCDS SF50,8,Q68,7,1.64,1.44,1.44,1.34,success,success,success,success,1.13888889,1.13888889,1.2238806,1.64,1.34,1.34,1.23,7,0,0,16
tpcds_sf50_t8,TPCDS SF50,8,Q69,0,0.92,0.93,0.93,0.62,success,success,success,success,0.989247312,0.989247312,1.48387097,0.92,0.93,0.93,0.62,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q70,0,2.46,2.56,2.46,2.36,success,success,success,success,0.9609375,1,1.04237288,2.46,2.46,2.46,2.36,0,1,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q71,1,1.13,1.13,1.13,0.82,success,success,success,success,1,1,1.37804878,1.13,1.03,1.03,0.82,1,8,11,0
tpcds_sf50_t8,TPCDS SF50,8,Q72,0,1.03,0.62,0.72,0.72,success,success,success,success,1.66129032,1.43055556,1.43055556,1.03,0.62,0.72,0.72,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q73,3,1.03,0.82,0.82,0.82,success,success,success,success,1.25609756,1.25609756,1.25609756,1.03,0.72,0.72,0.72,3,0,0,1
tpcds_sf50_t8,TPCDS SF50,8,Q74,0,4.1,3.8,4,3.9,success,success,success,success,1.07894737,1.025,1.05128205,4.1,3.8,3.8,3.9,0,0,6,0
tpcds_sf50_t8,TPCDS SF50,8,Q75,0,3.18,2.46,2.47,2.47,success,success,success,success,1.29268293,1.28744939,1.28744939,3.18,2.36,2.36,2.46,0,6,18,6
tpcds_sf50_t8,TPCDS SF50,8,Q76,1,1.44,1.44,1.44,1.23,success,success,success,success,1,1,1.17073171,1.44,1.34,1.44,1.23,1,11,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q77,0,1.34,1.03,1.03,1.03,success,success,success,success,1.30097087,1.30097087,1.30097087,1.34,1.03,1.03,1.03,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q78,0,6.67,6.77,7.29,5.95,success,success,success,success,0.985228951,0.914951989,1.1210084,6.67,6.67,7.08,5.85,0,2,13,5
tpcds_sf50_t8,TPCDS SF50,8,Q79,0,1.85,1.34,1.34,1.44,success,success,success,success,1.38059701,1.38059701,1.28472222,1.85,1.34,1.34,1.44,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q80,1,2.46,1.64,1.64,1.23,success,success,success,success,1.5,1.5,2,2.46,1.54,1.64,1.23,1,2,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q81,0,0.41,0.41,0.41,0.41,success,success,success,success,1,1,1,0.41,0.41,0.41,0.41,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q82,0,0.41,0.41,0.41,0.31,success,success,success,success,1,1,1.32258065,0.41,0.41,0.41,0.21,0,0,0,14
tpcds_sf50_t8,TPCDS SF50,8,Q83,3,0.31,0.21,0.21,0.21,success,success,success,success,1.47619048,1.47619048,1.47619048,0.31,0.21,0.21,0.21,3,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q84,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q85,0,0.72,0.72,0.72,0.82,success,success,success,success,1,1,0.87804878,0.72,0.72,0.72,0.82,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q86,0,0.51,0.52,0.52,0.52,success,success,success,success,0.980769231,0.980769231,0.980769231,0.51,0.51,0.52,0.52,0,15,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q87,12,2.15,2.26,2.26,2.16,success,success,success,success,0.951327434,0.951327434,0.99537037,2.15,2.26,2.26,2.16,12,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q88,0,3.28,1.95,1.95,1.95,success,success,success,success,1.68205128,1.68205128,1.68205128,3.28,1.85,1.85,1.85,0,1,1,2
tpcds_sf50_t8,TPCDS SF50,8,Q89,0,1.03,0.82,0.82,0.82,success,success,success,success,1.25609756,1.25609756,1.25609756,1.03,0.82,0.82,0.82,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q90,0,0.41,0.31,0.31,0.31,success,success,success,success,1.32258065,1.32258065,1.32258065,0.41,0.31,0.31,0.31,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q91,2,0.11,0.11,0.11,0.11,success,success,success,success,1,1,1,0.11,0.11,0.11,0.11,2,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q92,0,0.41,0.31,0.41,0.31,success,success,success,success,1.32258065,1,1.32258065,0.41,0.31,0.31,0.31,0,0,2,0
tpcds_sf50_t8,TPCDS SF50,8,Q93,0,2.98,1.85,2.26,1.85,success,success,success,success,1.61081081,1.31858407,1.61081081,2.98,1.85,2.16,1.85,0,0,1,0
tpcds_sf50_t8,TPCDS SF50,8,Q94,0,0.51,0.41,0.41,0.41,success,success,success,success,1.24390244,1.24390244,1.24390244,0.51,0.41,0.41,0.41,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q95,2,8.09,8.29,14.34,1.03,success,success,success,success,0.975874548,0.564156206,7.85436893,8.09,8.09,14.04,1.03,2,10,7,0
tpcds_sf50_t8,TPCDS SF50,8,Q96,0,0.62,0.41,0.52,0.52,success,success,success,success,1.51219512,1.19230769,1.19230769,0.62,0.41,0.41,0.41,0,0,5,2
tpcds_sf50_t8,TPCDS SF50,8,Q97,0,2.26,2.26,2.26,2.26,success,success,success,success,1,1,1,2.26,2.16,2.16,2.26,0,1,13,0
tpcds_sf50_t8,TPCDS SF50,8,Q98,0,0.82,0.62,0.62,0.62,success,success,success,success,1.32258065,1.32258065,1.32258065,0.82,0.62,0.62,0.62,0,0,0,0
tpcds_sf50_t8,TPCDS SF50,8,Q99,1,0.52,0.62,0.62,0.92,success,success,success,success,0.838709677,0.838709677,0.565217391,0.52,0.62,0.62,0.92,1,0,0,1
tpcds_sf100_t8,TPCDS SF100,8,Q01,1,1.23,1.23,1.64,1.23,success,success,success,success,1,0.75,1,1.23,1.23,1.64,1.23,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q02,1,2.46,2.46,2.46,2.46,success,success,success,success,1,1,1,2.46,2.46,2.46,2.46,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q03,1,1.54,1.23,1.23,1.34,success,success,success,success,1.25203252,1.25203252,1.14925373,1.54,1.13,1.13,1.13,1,0,0,4
tpcds_sf100_t8,TPCDS SF100,8,Q04,3,17.12,16.5,17.43,17.44,success,success,success,success,1.03757576,0.982214573,0.981651376,17.12,16.1,17.23,16.31,3,5,15,2
tpcds_sf100_t8,TPCDS SF100,8,Q05,1,3.49,2.87,3.59,2.98,success,success,success,success,1.21602787,0.972144847,1.17114094,3.49,2.87,3.49,2.87,1,0,2,7
tpcds_sf100_t8,TPCDS SF100,8,Q06,0,5.94,6.05,6.87,5.95,success,success,success,success,0.981818182,0.864628821,0.998319328,5.94,5.94,6.77,5.95,0,1,3,0
tpcds_sf100_t8,TPCDS SF100,8,Q07,9,2.67,2.26,2.26,2.36,success,success,success,success,1.18141593,1.18141593,1.13135593,2.67,2.05,2.05,2.16,9,4,4,4
tpcds_sf100_t8,TPCDS SF100,8,Q08,0,2.56,1.85,1.95,1.95,success,success,success,success,1.38378378,1.31282051,1.31282051,2.56,1.85,1.85,1.85,0,0,1,1
tpcds_sf100_t8,TPCDS SF100,8,Q09,2,4.3,4.3,4.31,4.3,success,success,success,success,1,0.997679814,1,4.3,4.2,4.3,4.2,2,16,1,17
tpcds_sf100_t8,TPCDS SF100,8,Q10,0,1.85,1.85,1.85,1.13,success,success,success,success,1,1,1.63716814,1.85,1.85,1.85,1.03,0,0,0,12
tpcds_sf100_t8,TPCDS SF100,8,Q11,1,12.1,11.27,11.69,11.59,success,success,success,success,1.07364685,1.03507271,1.04400345,12.1,11.08,11.69,11.07,1,11,1,14
tpcds_sf100_t8,TPCDS SF100,8,Q12,0,0.62,0.52,0.52,0.52,success,success,success,success,1.19230769,1.19230769,1.19230769,0.62,0.52,0.52,0.52,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q13,0,3.28,3.49,3.49,4.21,success,success,success,success,0.93982808,0.93982808,0.779097387,3.28,3.49,3.49,4.11,0,0,0,16
tpcds_sf100_t8,TPCDS SF100,8,Q14,1,35.86,36.58,36.48,36.89,success,success,success,success,0.980317113,0.983004386,0.972079154,35.86,35.48,35.47,35.77,1,17,14,17
tpcds_sf100_t8,TPCDS SF100,8,Q15,1,0.31,0.41,0.41,0.41,success,success,success,success,0.756097561,0.756097561,0.756097561,0.31,0.31,0.41,0.41,1,2,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q16,1,0.31,0.31,0.31,0.31,success,success,success,success,1,1,1,0.31,0.31,0.31,0.31,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q17,9,3.08,1.95,1.95,2.05,success,success,success,success,1.57948718,1.57948718,1.50243902,3.08,1.95,1.85,2.05,9,3,11,3
tpcds_sf100_t8,TPCDS SF100,8,Q18,6,1.03,0.82,0.82,0.82,success,success,success,success,1.25609756,1.25609756,1.25609756,1.03,0.72,0.72,0.72,6,1,1,1
tpcds_sf100_t8,TPCDS SF100,8,Q19,2,1.95,1.44,1.44,1.44,success,success,success,success,1.35416667,1.35416667,1.35416667,1.95,1.44,1.44,1.44,2,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q20,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q21,0,0.31,0.21,0.21,0.31,success,success,success,success,1.47619048,1.47619048,1,0.31,0.21,0.21,0.31,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q22,6,8.93,9.03,9.14,9.03,success,success,success,success,0.988925803,0.97702407,0.988925803,8.93,9.03,9.02,9.03,6,2,8,0
tpcds_sf100_t8,TPCDS SF100,8,Q23,3,21.84,22.15,24.41,22.47,success,success,success,success,0.986004515,0.894715281,0.971962617,21.84,21.85,24.01,22.15,3,9,19,5
tpcds_sf100_t8,TPCDS SF100,8,Q24,18,3.8,2.98,3.18,3.39,success,success,success,success,1.27516779,1.19496855,1.12094395,3.8,2.36,2.36,2.46,18,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q25,1,2.67,1.95,1.95,2.05,success,success,success,success,1.36923077,1.36923077,1.30243902,2.67,1.95,1.95,1.95,1,1,1,3
tpcds_sf100_t8,TPCDS SF100,8,Q26,9,0.52,0.52,0.52,0.52,success,success,success,success,1,1,1,0.52,0.41,0.41,0.52,9,4,4,0
tpcds_sf100_t8,TPCDS SF100,8,Q27,0,5.33,3.79,3.69,3.7,success,success,success,success,1.40633245,1.44444444,1.44054054,5.33,3.59,3.59,3.59,0,6,6,6
tpcds_sf100_t8,TPCDS SF100,8,Q28,2,4.82,4.92,4.92,4.92,success,success,success,success,0.979674797,0.979674797,0.979674797,4.82,4.82,4.82,4.82,2,1,17,1
tpcds_sf100_t8,TPCDS SF100,8,Q29,11,3.49,2.57,2.57,2.57,success,success,success,success,1.35797665,1.35797665,1.35797665,3.49,2.57,2.57,2.57,11,3,1,3
tpcds_sf100_t8,TPCDS SF100,8,Q30,0,0.41,0.41,0.41,0.41,success,success,success,success,1,1,1,0.41,0.41,0.41,0.41,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q31,7,2.97,2.36,2.36,2.36,success,success,success,success,1.25847458,1.25847458,1.25847458,2.97,2.26,2.36,2.36,7,13,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q32,0,0.21,0.21,0.21,0.21,success,success,success,success,1,1,1,0.21,0.21,0.21,0.21,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q33,2,2.05,1.75,1.75,1.75,success,success,success,success,1.17142857,1.17142857,1.17142857,2.05,1.64,1.64,1.64,2,8,7,19
tpcds_sf100_t8,TPCDS SF100,8,Q34,3,2.05,1.44,1.44,1.54,success,success,success,success,1.42361111,1.42361111,1.33116883,2.05,1.44,1.44,1.44,3,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q35,0,3.59,3.69,4.82,2.67,success,success,success,success,0.972899729,0.744813278,1.34456929,3.59,3.59,4.72,2.67,0,1,10,0
tpcds_sf100_t8,TPCDS SF100,8,Q36,8,2.26,1.85,1.85,1.95,success,success,success,success,1.22162162,1.22162162,1.15897436,2.26,1.75,1.75,1.95,8,1,1,0
tpcds_sf100_t8,TPCDS SF100,8,Q37,3,0.62,0.62,0.62,0.52,success,success,success,success,1,1,1.19230769,0.62,0.62,0.62,0.41,3,0,0,2
tpcds_sf100_t8,TPCDS SF100,8,Q38,1,4.61,4.72,5.95,4.21,success,success,success,success,0.976694915,0.774789916,1.09501188,4.61,4.72,5.74,4.21,1,1,15,0
tpcds_sf100_t8,TPCDS SF100,8,Q39,0,0.82,0.82,0.82,0.82,success,success,success,success,1,1,1,0.82,0.82,0.82,0.82,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q40,1,0.52,0.41,0.41,0.21,success,success,success,success,1.26829268,1.26829268,2.47619048,0.52,0.41,0.41,0.21,1,1,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q41,0,0.1,0.11,0.11,0.11,success,success,success,success,0.909090909,0.909090909,0.909090909,0.1,0.11,0.11,0.11,0,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q42,1,1.44,1.03,1.03,1.03,success,success,success,success,1.39805825,1.39805825,1.39805825,1.44,0.93,0.93,0.93,1,0,0,2
tpcds_sf100_t8,TPCDS SF100,8,Q43,0,2.46,1.85,1.85,2.05,success,success,success,success,1.32972973,1.32972973,1.2,2.46,1.85,1.85,1.95,0,0,0,6
tpcds_sf100_t8,TPCDS SF100,8,Q44,19,236.42,248.51,240.59,223.58,success,success,success,success,0.951350046,0.982667609,1.05742911,236.42,236.3,235.79,223.58,19,16,16,19
tpcds_sf100_t8,TPCDS SF100,8,Q45,1,0.72,0.62,0.62,0.62,success,success,success,success,1.16129032,1.16129032,1.16129032,0.72,0.62,0.62,0.52,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q46,16,3.08,2.36,2.36,2.36,success,success,success,success,1.30508475,1.30508475,1.30508475,3.08,2.36,2.36,2.26,16,0,0,2
tpcds_sf100_t8,TPCDS SF100,8,Q47,0,6.25,6.36,6.36,6.36,success,success,success,success,0.982704403,0.982704403,0.982704403,6.25,6.26,6.36,6.36,0,4,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q48,0,2.87,3.08,3.18,3.9,success,success,success,success,0.931818182,0.902515723,0.735897436,2.87,3.08,3.08,3.8,0,0,4,1
tpcds_sf100_t8,TPCDS SF100,8,Q49,3,2.15,1.95,2.05,2.06,success,success,success,success,1.1025641,1.04878049,1.04368932,2.15,1.95,1.95,2.05,3,3,19,0
tpcds_sf100_t8,TPCDS SF100,8,Q50,8,5.54,2.57,2.67,2.67,success,success,success,success,2.15564202,2.07490637,2.07490637,5.54,2.57,2.67,2.67,8,2,2,2
tpcds_sf100_t8,TPCDS SF100,8,Q51,0,10.97,11.18,11.28,10.87,success,success,success,success,0.981216458,0.97251773,1.00919963,10.97,11.08,11.07,10.57,0,6,12,15
tpcds_sf100_t8,TPCDS SF100,8,Q52,1,1.44,1.03,1.03,1.03,success,success,success,success,1.39805825,1.39805825,1.39805825,1.44,1.03,1.03,1.03,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q53,0,1.64,1.34,1.34,1.44,success,success,success,success,1.2238806,1.2238806,1.13888889,1.64,1.34,1.34,1.34,0,0,0,1
tpcds_sf100_t8,TPCDS SF100,8,Q55,1,1.44,1.03,1.03,1.03,success,success,success,success,1.39805825,1.39805825,1.39805825,1.44,1.03,1.03,1.03,1,0,0,0
tpcds_sf100_t8,TPCDS SF100,8,Q56,0,2.05,1.64,1.64,1.64,success,success,success,success,1.25,1.25,1.25,2.05,1.64,1.54,1.54,0,0,10,1
